-8.062433000000000405e+00,-2.153681000000000068e-01,-3.008693000000000062e+00,-2.655480999999999625e+01,-1.488974000000000020e+00,9.249396000000000839e+00,1.952508999999999872e+01,1.216939999999999911e+00,-1.045013999999999932e+01,4.853614999999999924e+01,1.794402000000000186e+01,-2.848314000000000235e+01,-7.687730000000000246e+02,0.000000000000000000e+00,0.000000000000000000e+00,-8.062433000000000405e+00,2.153681000000000068e-01,3.008693000000000062e+00,-2.319180000000000064e+01,-2.814268000000000214e+00,7.033722999999999281e+00,2.569997000000000043e+01,6.086344999999999672e+00,-9.631441999999999837e+00,5.869495999999999469e+01,2.179585000000000150e+01,-4.540272000000000219e+01,-7.866986000000000558e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.127034000000000091e+00,-2.132570000000000299e-01,-3.004179999999999851e+00,-2.699530000000000030e+01,-2.211854999999999905e+00,9.817266999999999300e+00,1.932522000000000162e+01,6.659254000000000007e-01,-9.727910000000001389e+00,4.624174000000000007e+01,1.965281000000000233e+01,-2.774306999999999945e+01,-7.691476000000000113e+02,0.000000000000000000e+00,0.000000000000000000e+00,-8.127034000000000091e+00,2.132570000000000299e-01,3.004179999999999851e+00,-2.378690999999999889e+01,-3.562609999999999832e+00,5.015763999999999889e+00,2.476974999999999838e+01,5.265373000000000303e+00,-9.723000000000000753e+00,5.672911999999999466e+01,2.208067999999999742e+01,-4.980534999999999712e+01,-7.918097999999999956e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.159505000000001118e+00,7.585491999999999235e-01,-2.393469000000000069e+00,-2.794525999999999755e+01,-2.413755000000000095e+00,1.126231000000000115e+01,1.857819999999999894e+01,-1.347703999999999847e-01,-9.091330000000001021e+00,4.154908999999999963e+01,2.280075000000000074e+01,-3.038722000000000278e+01,-6.156502000000000407e+02,0.000000000000000000e+00,0.000000000000000000e+00,-8.159505000000001118e+00,-7.585491999999999235e-01,2.393469000000000069e+00,-2.426673999999999864e+01,-2.461472000000000104e+00,3.733851000000000031e+00,2.416627000000000081e+01,4.926865000000000272e+00,-9.910080999999999918e+00,5.213967000000000240e+01,2.412387999999999977e+01,-5.396773000000000309e+01,-8.013817000000000235e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.272200999999999027e+00,1.555221999999999882e+00,-2.564926999999999957e+00,-2.843369000000000213e+01,9.656658000000001296e-01,1.162636000000000003e+01,1.797869999999999990e+01,6.386390000000000677e-01,-7.970608999999999611e+00,3.677150000000000318e+01,2.821037000000000106e+01,-3.325569000000000131e+01,-6.217722999999999729e+02,0.000000000000000000e+00,0.000000000000000000e+00,-8.272200999999999027e+00,-1.555221999999999882e+00,2.564926999999999957e+00,-2.463621000000000194e+01,7.866988000000000314e-01,4.890684999999999505e+00,2.298967999999999989e+01,5.006668000000000340e+00,-9.132633999999999475e+00,4.419142999999999688e+01,2.838947000000000287e+01,-5.698186999999999358e+01,-8.108746999999999616e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.304885000000000517e+00,2.348552999999999891e+00,-2.737343999999999777e+00,-2.909207999999999927e+01,7.505252000000000034e-01,1.259551000000000087e+01,1.795179999999999865e+01,1.178686000000000123e+00,-6.644596000000000835e+00,3.228175999999999846e+01,3.504682999999999993e+01,-3.585840000000000316e+01,-6.183405999999999949e+02,0.000000000000000000e+00,0.000000000000000000e+00,-8.304885000000000517e+00,-2.348552999999999891e+00,2.737343999999999777e+00,-2.557499999999999929e+01,1.189567999999999959e+00,7.584482000000000390e+00,2.235608999999999824e+01,6.350648999999999766e+00,-8.481589999999998852e+00,4.067022000000000048e+01,3.469002000000000407e+01,-6.182459999999999667e+01,-1.015796000000000049e+03,0.000000000000000000e+00,0.000000000000000000e+00
-7.872024999999999828e+00,3.105004999999999793e+00,-2.917574999999999807e+00,-3.048075000000000045e+01,1.539804000000000173e+00,1.359384000000000015e+01,1.778143000000000029e+01,2.289638999999999758e+00,-5.492676000000000336e+00,2.892192000000000007e+01,4.403522999999999854e+01,-3.952165999999999713e+01,-6.256339000000000397e+02,0.000000000000000000e+00,0.000000000000000000e+00,-7.872024999999999828e+00,-3.105004999999999793e+00,2.917574999999999807e+00,-2.692072999999999894e+01,2.335323999999999955e+00,6.980647999999999520e+00,2.171533999999999764e+01,8.122791000000001205e+00,-8.466827999999999577e+00,3.607435000000000258e+01,4.238040000000000163e+01,-6.582583999999999946e+01,-4.462293999999999983e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.870099000000000622e+00,3.441390000000000171e+00,-3.382626000000000133e+00,-3.156497000000000241e+01,2.806084999999999940e+00,1.767509000000000086e+01,1.753677000000000064e+01,4.863281999999999883e+00,-3.978669999999999707e+00,2.625337000000000032e+01,5.303473000000000326e+01,-4.255440000000000111e+01,-6.335039000000000442e+02,0.000000000000000000e+00,0.000000000000000000e+00,-7.870099000000000622e+00,-3.441390000000000171e+00,3.382626000000000133e+00,-2.863495999999999597e+01,2.667708000000000190e+00,1.036617000000000033e+01,2.086514000000000024e+01,9.005945999999999785e+00,-6.938536000000000037e+00,3.378625999999999863e+01,4.971557999999999566e+01,-6.850798000000000343e+01,-8.363906000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.831153999999999726e+00,3.746541999999999817e+00,-3.864660999999999902e+00,-3.418001999999999896e+01,4.225759000000000043e+00,2.015454000000000079e+01,1.710538999999999987e+01,7.394928000000000168e+00,-2.694859000000000115e+00,2.451087000000000060e+01,6.403775999999999158e+01,-4.568970000000000198e+01,-6.297600999999999658e+02,0.000000000000000000e+00,0.000000000000000000e+00,-7.831153999999999726e+00,-3.746541999999999817e+00,3.864660999999999902e+00,-2.946144000000000318e+01,2.637529000000000234e+00,9.664383000000000834e+00,2.073647000000000062e+01,9.970253999999998840e+00,-5.797832999999999792e+00,3.133220000000000027e+01,5.718399000000000143e+01,-6.979959000000000913e+01,-8.759241999999998995e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.831153999999999726e+00,3.746541999999999817e+00,-3.864660999999999902e+00,-3.513634000000000412e+01,4.809409999999999741e+00,2.269826000000000121e+01,1.764207999999999998e+01,9.767861999999999156e+00,-1.538335000000000008e+00,2.469574000000000069e+01,7.391098000000000923e+01,-4.870833999999999975e+01,-6.407034999999999627e+02,0.000000000000000000e+00,0.000000000000000000e+00,-7.831153999999999726e+00,-3.746541999999999817e+00,3.864660999999999902e+00,-3.161514000000000379e+01,3.836440000000000072e+00,1.220270999999999972e+01,2.071181999999999945e+01,1.209936000000000078e+01,-4.705758000000000330e+00,2.954319000000000273e+01,6.454661000000000115e+01,-7.044679999999999609e+01,-4.439415000000000191e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.804477000000000331e+00,3.571362000000000148e+00,-4.650069000000000230e+00,-3.665153000000000105e+01,6.450473999999999819e+00,2.597077999999999776e+01,1.862983999999999796e+01,1.269228999999999985e+01,-1.383138999999999896e+00,2.558986000000000161e+01,8.394743000000001132e+01,-5.216731000000000051e+01,-6.288124000000000251e+02,0.000000000000000000e+00,0.000000000000000000e+00,-7.804477000000000331e+00,-3.571362000000000148e+00,4.650069000000000230e+00,-3.315457999999999572e+01,3.277833000000000219e+00,1.507729999999999926e+01,2.006681999999999988e+01,1.275505000000000067e+01,-3.449335000000000040e+00,2.760920999999999736e+01,7.059676000000000329e+01,-7.091152999999999906e+01,-4.492031000000000063e+02,0.000000000000000000e+00,0.000000000000000000e+00
